stopPointRef,no_of_buses
NSR:Quay:44226,698
NSR:Quay:14196,1151
NSR:Quay:108512,479
NSR:Quay:80028,647
NSR:Quay:74787,370
NSR:Quay:15408,604
NSR:Quay:67523,1013
NSR:Quay:52910,720
NSR:Quay:32201,447
NSR:Quay:28867,743
NSR:Quay:58025,1039
NSR:Quay:36613,223
NSR:Quay:26703,3053
NSR:Quay:15473,338
NSR:Quay:76772,446
NSR:Quay:42926,190
NSR:Quay:83145,332
NSR:Quay:92961,808
NSR:Quay:106197,337
NSR:Quay:75505,670
NSR:Quay:80179,611
NSR:Quay:19217,547
NSR:Quay:72213,536
NSR:Quay:71985,571
NSR:Quay:96453,545
NSR:Quay:41296,288
NSR:Quay:27610,732
NSR:Quay:78750,604
NSR:Quay:77632,428
NSR:Quay:22176,427
NSR:Quay:55530,253
NSR:Quay:18883,754
NSR:Quay:66812,1428
NSR:Quay:78451,849
NSR:Quay:95922,385
NSR:Quay:14167,1147
NSR:Quay:23659,700
NSR:Quay:21813,672
NSR:Quay:46278,528
NSR:Quay:19580,1282
NSR:Quay:66289,1380
NSR:Quay:74745,1093
NSR:Quay:74623,217
NSR:Quay:47250,681
NSR:Quay:76244,681
NSR:Quay:47099,1212
NSR:Quay:18668,358
NSR:Quay:94695,910
NSR:Quay:83835,808
NSR:Quay:17008,357
NSR:Quay:57346,1203
NSR:Quay:31520,1010
NSR:Quay:32694,315
NSR:Quay:47709,245
NSR:Quay:106824,997
NSR:Quay:17464,339
NSR:Quay:45461,1718
NSR:Quay:91785,767
NSR:Quay:54133,311
NSR:Quay:9051,178
NSR:Quay:18442,293
NSR:Quay:91002,842
NSR:Quay:87237,350
NSR:Quay:68894,182
NSR:Quay:92846,384
NSR:Quay:93596,650
14181260,602
NSR:Quay:89593,1034
NSR:Quay:58153,653
15040143,610
NSR:Quay:1873,194
NSR:Quay:55495,243
NSR:Quay:92108,458
NSR:Quay:40161,115
NSR:Quay:98301,1237
NSR:Quay:20056,910
NSR:Quay:16643,362
NSR:Quay:89294,693
NSR:Quay:43589,1149
NSR:Quay:79330,371
NSR:Quay:43179,531
NSR:Quay:76703,441
NSR:Quay:104427,305
NSR:Quay:25816,381
NSR:Quay:91976,343
NSR:Quay:35596,75
NSR:Quay:106876,267
NSR:Quay:46366,200
NSR:Quay:67663,64
NSR:Quay:87894,164
NSR:Quay:78749,489
NSR:Quay:89987,599
NSR:Quay:108461,572
NSR:Quay:17530,555
NSR:Quay:58108,1426
NSR:Quay:102570,329
NSR:Quay:106316,344
NSR:Quay:182,169
NSR:Quay:68611,367
NSR:Quay:39225,457
NSR:Quay:25988,272
NSR:Quay:109108,179
NSR:Quay:61615,340
NSR:Quay:36843,138
NSR:Quay:80525,400
NSR:Quay:82253,619
NSR:Quay:57165,403
NSR:Quay:85789,333
NSR:Quay:18166,240
NSR:Quay:93124,1194
NSR:Quay:13848,531
NSR:Quay:16129,203
NSR:Quay:13136,186
NSR:Quay:72137,552
NSR:Quay:83486,84
NSR:Quay:44892,190
14012156,769
NSR:Quay:4284,171
NSR:Quay:16953,570
14452928,443
NSR:Quay:80588,425
NSR:Quay:93272,464
NSR:Quay:82014,287
NSR:Quay:27104,382
NSR:Quay:36476,159
NSR:Quay:5256,637
NSR:Quay:23074,275
NSR:Quay:9333,674
NSR:Quay:52618,311
NSR:Quay:102429,328
NSR:Quay:91239,230
NSR:Quay:55647,855
NSR:Quay:57157,403
NSR:Quay:27022,262
NSR:Quay:6429,293
NSR:Quay:83519,82
14322454,277
NSR:Quay:15433,194
NSR:Quay:96211,385
NSR:Quay:1612,265
NSR:Quay:94111,595
NSR:Quay:72669,386
NSR:Quay:69840,204
NSR:Quay:87766,248
NSR:Quay:100287,174
NSR:Quay:31681,342
NSR:Quay:34733,180
NSR:Quay:53890,201
NSR:Quay:76805,181
NSR:Quay:81047,208
NSR:Quay:93234,384
NSR:Quay:88280,298
NSR:Quay:46389,204
NSR:Quay:62746,66
NSR:Quay:84103,167
NSR:Quay:79577,255
NSR:Quay:81601,164
NSR:Quay:108274,130
NSR:Quay:74900,368
NSR:Quay:81007,38
NSR:Quay:31736,178
NSR:Quay:61350,27
NSR:Quay:16447,20
NSR:Quay:3114,135
NSR:Quay:13922,86
NSR:Quay:66904,35
NSR:Quay:45445,5
NSR:Quay:10303,12238
NSR:Quay:107534,441
NSR:Quay:73857,49870
NSR:Quay:48167,10910
NSR:Quay:8169,28771
NSR:Quay:74386,15480
NSR:Quay:31188,8983
NSR:Quay:5203,2598
NSR:Quay:37666,7192
NSR:Quay:4875,6345
NSR:Quay:71209,81421
NSR:Quay:74214,44343
NSR:Quay:44409,32720
NSR:Quay:7265,63050
NSR:Quay:3871,6760
NSR:Quay:17909,50067
NSR:Quay:11146,33342
NSR:Quay:18774,8961
NSR:Quay:48883,44082
NSR:Quay:49210,10789
NSR:Quay:65408,2942
NSR:Quay:3214,11339
NSR:Quay:66037,1991
NSR:Quay:20365,1673
NSR:Quay:30074,8094
NSR:Quay:32386,15969
NSR:Quay:35486,7970
NSR:Quay:94583,1982
NSR:Quay:11014,64947
NSR:Quay:22207,4991
NSR:Quay:48656,14878
NSR:Quay:73882,532
NSR:Quay:33775,1604
NSR:Quay:7829,11016
NSR:Quay:46437,1905
NSR:Quay:68956,6438
NSR:Quay:46919,127884
NSR:Quay:36537,19267
NSR:Quay:91304,46743
NSR:Quay:74469,21981
NSR:Quay:6564,21029
NSR:Quay:76890,1041
NSR:Quay:12921,9783
NSR:Quay:52562,475
NSR:Quay:30933,5847
NSR:Quay:21721,6085
NSR:Quay:108973,3120
NSR:Quay:43834,6096
NSR:Quay:33879,3919
NSR:Quay:30621,857
NSR:Quay:47176,19442
NSR:Quay:75491,5560
NSR:Quay:74841,3970
NSR:Quay:41749,28698
NSR:Quay:41685,4412
14163310,5985
NSR:Quay:53066,39235
NSR:Quay:17933,33589
NSR:Quay:11679,15021
NSR:Quay:32977,8987
NSR:Quay:31113,3354
NSR:Quay:44432,415
NSR:Quay:9676,24991
NSR:Quay:40733,18073
NSR:Quay:55329,9027
NSR:Quay:36054,921
NSR:Quay:46806,2301
NSR:Quay:75629,16065
NSR:Quay:70562,8212
NSR:Quay:51312,17854
NSR:Quay:52740,1852
NSR:Quay:6269,37929
NSR:Quay:39192,15130
NSR:Quay:26070,2269
NSR:Quay:73614,222
NSR:Quay:29338,88287
NSR:Quay:11396,25923
NSR:Quay:55234,18854
NSR:Quay:51057,22680
NSR:Quay:69021,7525
NSR:Quay:6164,7122
NSR:Quay:31756,9671
NSR:Quay:105487,21868
NSR:Quay:7249,35072
NSR:Quay:7499,35795
NSR:Quay:6255,55795
NSR:Quay:54028,55617
NSR:Quay:53794,35884
NSR:Quay:33203,23111
NSR:Quay:40184,6506
NSR:Quay:42810,7141
NSR:Quay:39051,48164
NSR:Quay:107538,39581
NSR:Quay:49778,3453
NSR:Quay:6998,25271
NSR:Quay:93614,728
NSR:Quay:102385,5578
NSR:Quay:8708,13140
NSR:Quay:72773,2398
NSR:Quay:10765,41450
NSR:Quay:45553,25338
NSR:Quay:8515,41655
NSR:Quay:20567,1099
NSR:Quay:101681,7815
NSR:Quay:46630,14175
NSR:Quay:28937,1027
NSR:Quay:53151,54862
NSR:Quay:46854,58816
NSR:Quay:18,16797
NSR:Quay:43227,4689
NSR:Quay:36642,713
NSR:Quay:96254,1149
NSR:Quay:70788,1650
NSR:Quay:12057,15119
NSR:Quay:58604,6647
NSR:Quay:6812,43447
NSR:Quay:46413,78193
NSR:Quay:65130,416
NSR:Quay:25925,6125
NSR:Quay:37778,7913
NSR:Quay:46703,832
NSR:Quay:47463,19876
NSR:Quay:67804,8709
NSR:Quay:68711,12608
NSR:Quay:49082,1112
14281159,4669
NSR:Quay:10411,14071
NSR:Quay:50306,2333
NSR:Quay:42126,25584
NSR:Quay:95625,3034
NSR:Quay:4926,5644
NSR:Quay:3281,8279
NSR:Quay:11508,64055
NSR:Quay:70437,6126
NSR:Quay:83628,738
NSR:Quay:93780,2456
NSR:Quay:71226,18840
NSR:Quay:51294,8875
NSR:Quay:25530,2040
14012112,8714
NSR:Quay:13916,1116
NSR:Quay:56649,1982
NSR:Quay:12238,15897
NSR:Quay:46858,2995
NSR:Quay:16877,3668
NSR:Quay:66525,3206
NSR:Quay:7186,14363
NSR:Quay:49807,7198
NSR:Quay:75673,11147
NSR:Quay:71393,8626
NSR:Quay:15857,508
NSR:Quay:55373,12131
NSR:Quay:9135,7329
NSR:Quay:110334,1021
NSR:Quay:42913,4864
NSR:Quay:6627,543
NSR:Quay:97950,2106
NSR:Quay:75149,376
NSR:Quay:42974,21011
NSR:Quay:9198,16551
NSR:Quay:55490,9960
NSR:Quay:83013,2013
NSR:Quay:92171,18085
NSR:Quay:3770,6693
NSR:Quay:3613,5071
14417401,3579
NSR:Quay:18463,4297
NSR:Quay:80781,1986
NSR:Quay:49211,13214
NSR:Quay:83948,3931
NSR:Quay:51279,4940
NSR:Quay:44727,7192
NSR:Quay:48014,2608
NSR:Quay:76504,686
NSR:Quay:102763,12260
NSR:Quay:94464,492
NSR:Quay:97991,14496
NSR:Quay:49538,4466
NSR:Quay:26924,1954
NSR:Quay:97971,1680
NSR:Quay:38827,535
NSR:Quay:91439,1187
NSR:Quay:6735,11597
NSR:Quay:13411,2258
NSR:Quay:71475,1044
NSR:Quay:30391,12708
NSR:Quay:27199,264
NSR:Quay:30891,9569
NSR:Quay:31403,9327
NSR:Quay:92484,400
NSR:Quay:41577,305
NSR:Quay:92883,406
NSR:Quay:104942,2815
NSR:Quay:23125,2163
14011797,1437
NSR:Quay:51821,9227
NSR:Quay:10730,6602
NSR:Quay:90628,653
NSR:Quay:95848,2767
NSR:Quay:58443,2333
NSR:Quay:11127,4934
NSR:Quay:18598,2446
NSR:Quay:36687,1156
NSR:Quay:96692,3688
NSR:Quay:81716,2640
NSR:Quay:554,5918
NSR:Quay:58716,1209
NSR:Quay:76664,259
NSR:Quay:39183,2169
NSR:Quay:102530,1367
NSR:Quay:29225,8645
NSR:Quay:71283,224
NSR:Quay:38778,5147
NSR:Quay:94435,4834
NSR:Quay:13946,670
NSR:Quay:43072,16600
NSR:Quay:69644,5739
NSR:Quay:366,6298
NSR:Quay:97699,15268
NSR:Quay:30304,4504
NSR:Quay:23533,582
NSR:Quay:78949,1731
NSR:Quay:103213,422
NSR:Quay:43853,3710
NSR:Quay:12194,7914
NSR:Quay:52980,1356
NSR:Quay:68193,2042
NSR:Quay:57496,2584
NSR:Quay:47575,11317
NSR:Quay:49124,395
NSR:Quay:108399,681
NSR:Quay:58259,2317
NSR:Quay:95415,763
NSR:Quay:40030,1781
NSR:Quay:54390,17967
NSR:Quay:25596,1696
NSR:Quay:56595,4386
NSR:Quay:97922,1509
NSR:Quay:65228,860
14163467,577
NSR:Quay:27672,7742
NSR:Quay:14416,480
NSR:Quay:3548,4209
NSR:Quay:22966,1770
NSR:Quay:68525,2408
NSR:Quay:94905,1552
14333759,897
NSR:Quay:104020,3553
NSR:Quay:20665,2281
NSR:Quay:50004,1113
NSR:Quay:19380,73
NSR:Quay:86762,1319
NSR:Quay:33256,1135
NSR:Quay:41524,1498
NSR:Quay:39450,573
NSR:Quay:100066,2024
NSR:Quay:105160,359
NSR:Quay:3779,6686
NSR:Quay:78754,927
NSR:Quay:57178,402
NSR:Quay:41423,7887
NSR:Quay:22065,609
NSR:Quay:90355,3698
NSR:Quay:35336,1156
NSR:Quay:89281,1040
NSR:Quay:43246,842
NSR:Quay:6367,10461
NSR:Quay:56681,2231
NSR:Quay:53040,1653
NSR:Quay:481,3742
NSR:Quay:56921,458
NSR:Quay:107993,8433
NSR:Quay:42729,5373
NSR:Quay:54164,3707
NSR:Quay:45973,1758
NSR:Quay:78012,1434
NSR:Quay:66839,1351
14302693,3686
NSR:Quay:28073,5465
NSR:Quay:26181,763
NSR:Quay:52753,826
NSR:Quay:3824,1791
NSR:Quay:73187,2510
NSR:Quay:29968,7439
NSR:Quay:46699,2426
NSR:Quay:56583,1964
NSR:Quay:29784,3037
NSR:Quay:12843,330
NSR:Quay:98816,2433
NSR:Quay:88574,1554
NSR:Quay:52234,1734
NSR:Quay:72280,412
NSR:Quay:5377,2073
NSR:Quay:98508,190
NSR:Quay:37839,1718
NSR:Quay:17485,4058
NSR:Quay:65925,686
NSR:Quay:97067,1651
NSR:Quay:24030,6090
NSR:Quay:45001,819
NSR:Quay:53938,2710
NSR:Quay:107541,3598
NSR:Quay:100297,2448
NSR:Quay:29298,572
NSR:Quay:26582,1103
NSR:Quay:93932,601
NSR:Quay:48830,473
NSR:Quay:96640,583
NSR:Quay:56114,2883
NSR:Quay:47535,1474
NSR:Quay:26861,522
NSR:Quay:23102,825
NSR:Quay:842,841
NSR:Quay:37814,5059
NSR:Quay:104652,535
NSR:Quay:36358,3167
NSR:Quay:24672,1590
NSR:Quay:70095,1146
NSR:Quay:20312,452
NSR:Quay:82271,526
NSR:Quay:35374,3468
NSR:Quay:32799,1653
NSR:Quay:73381,1259
NSR:Quay:89889,1183
NSR:Quay:5194,1151
NSR:Quay:94499,343
NSR:Quay:57727,1096
NSR:Quay:98960,2776
NSR:Quay:29205,1439
NSR:Quay:35073,364
NSR:Quay:96717,390
NSR:Quay:80027,779
NSR:Quay:68993,1214
NSR:Quay:74390,451
NSR:Quay:51120,2139
NSR:Quay:65082,9397
NSR:Quay:35820,359
14436819,1875
NSR:Quay:66480,169
NSR:Quay:18147,660
NSR:Quay:22818,2777
NSR:Quay:70237,367
NSR:Quay:51020,592
NSR:Quay:7860,750
NSR:Quay:20581,588
NSR:Quay:70124,1150
NSR:Quay:66491,6123
NSR:Quay:85017,545
NSR:Quay:103074,1831
NSR:Quay:3595,718
NSR:Quay:82323,1687
NSR:Quay:69081,1289
NSR:Quay:92688,444
NSR:Quay:83680,1669
NSR:Quay:82466,959
NSR:Quay:86772,768
NSR:Quay:33538,1813
NSR:Quay:58014,1098
NSR:Quay:55773,1186
NSR:Quay:59445,1523
NSR:Quay:67320,263
NSR:Quay:92175,669
NSR:Quay:90390,554
NSR:Quay:49383,448
NSR:Quay:107626,200
NSR:Quay:16935,770
NSR:Quay:66617,810
NSR:Quay:19734,541
NSR:Quay:87113,1474
NSR:Quay:43481,4551
NSR:Quay:88933,834
NSR:Quay:6094,713
NSR:Quay:20710,461
NSR:Quay:83179,1690
NSR:Quay:96406,233
NSR:Quay:44938,502
NSR:Quay:85053,371
NSR:Quay:41908,534
NSR:Quay:39648,382
NSR:Quay:2368,1755
NSR:Quay:95830,826
NSR:Quay:55651,1169
NSR:Quay:40775,1729
NSR:Quay:90826,726
NSR:Quay:13823,1168
14133229,1060
NSR:Quay:4420,209
NSR:Quay:27667,189
NSR:Quay:90130,1302
NSR:Quay:97866,749
NSR:Quay:103197,102
NSR:Quay:15211,1180
NSR:Quay:13817,531
NSR:Quay:78796,385
NSR:Quay:20061,935
NSR:Quay:21399,772
NSR:Quay:13163,755
NSR:Quay:14617,817
NSR:Quay:77581,2003
NSR:Quay:30571,1185
NSR:Quay:97644,1208
NSR:Quay:74113,826
NSR:Quay:93491,384
NSR:Quay:96899,593
NSR:Quay:65930,809
NSR:Quay:28186,2272
NSR:Quay:31409,1167
NSR:Quay:77993,445
NSR:Quay:53006,2307
NSR:Quay:58113,1426
NSR:Quay:92524,768
NSR:Quay:31679,307
15282681,604
NSR:Quay:26716,1955
NSR:Quay:101078,206
NSR:Quay:53251,380
NSR:Quay:83825,82
NSR:Quay:55739,2011
NSR:Quay:77031,1895
NSR:Quay:93873,894
NSR:Quay:105717,611
14397615,1282
14452830,1297
NSR:Quay:26547,443
NSR:Quay:106511,1168
NSR:Quay:15510,217
NSR:Quay:81598,545
NSR:Quay:19544,554
NSR:Quay:23664,1493
NSR:Quay:51070,748
NSR:Quay:18490,990
NSR:Quay:45329,260
NSR:Quay:17126,507
NSR:Quay:27182,264
NSR:Quay:94686,1035
NSR:Quay:45497,575
NSR:Quay:92413,1624
14133256,948
NSR:Quay:96965,385
NSR:Quay:25940,3202
NSR:Quay:57809,1149
NSR:Quay:93284,575
NSR:Quay:6253,757
NSR:Quay:92103,856
14397348,868
NSR:Quay:50683,425
NSR:Quay:41523,1326
NSR:Quay:41613,2937
NSR:Quay:20640,734
NSR:Quay:104644,589
NSR:Quay:107174,342
NSR:Quay:77036,1707
NSR:Quay:39979,419
NSR:Quay:32228,271
NSR:Quay:16873,424
NSR:Quay:92475,1146
NSR:Quay:52219,1680
NSR:Quay:74084,1079
NSR:Quay:58691,625
NSR:Quay:29244,776
NSR:Quay:47618,773
NSR:Quay:39991,387
NSR:Quay:89818,741
NSR:Quay:25135,1630
NSR:Quay:13394,366
NSR:Quay:65141,2492
NSR:Quay:40789,534
NSR:Quay:32045,726
NSR:Quay:92991,615
NSR:Quay:82814,366
NSR:Quay:66409,1925
NSR:Quay:46696,1384
NSR:Quay:15880,473
NSR:Quay:13748,339
NSR:Quay:92562,384
NSR:Quay:23138,514
NSR:Quay:22496,1072
NSR:Quay:81495,183
NSR:Quay:86163,703
NSR:Quay:66662,686
NSR:Quay:98347,1450
NSR:Quay:105891,494
NSR:Quay:105898,589
NSR:Quay:18344,457
NSR:Quay:29683,455
NSR:Quay:77826,435
NSR:Quay:67028,445
NSR:Quay:46852,1291
NSR:Quay:95197,346
NSR:Quay:19017,182
NSR:Quay:22474,361
NSR:Quay:45725,246
NSR:Quay:37847,304
NSR:Quay:17422,1316
NSR:Quay:5214,1160
14496916,948
NSR:Quay:71613,213
NSR:Quay:25754,381
NSR:Quay:56835,1107
NSR:Quay:3820,169
NSR:Quay:89617,534
NSR:Quay:72748,386
NSR:Quay:82798,247
NSR:Quay:72634,250
NSR:Quay:95483,384
NSR:Quay:52754,830
NSR:Quay:15184,351
NSR:Quay:69925,1461
NSR:Quay:103537,351
NSR:Quay:29424,775
NSR:Quay:57233,1977
NSR:Quay:52516,303
NSR:Quay:14536,1224
NSR:Quay:57412,996
NSR:Quay:83537,639
NSR:Quay:85259,585
NSR:Quay:71882,564
NSR:Quay:77587,257
NSR:Quay:110378,530
NSR:Quay:79846,394
NSR:Quay:41639,976
NSR:Quay:85081,526
NSR:Quay:105421,1597
NSR:Quay:2466,499
NSR:Quay:101555,119
NSR:Quay:43840,291
NSR:Quay:101801,569
NSR:Quay:88126,909
NSR:Quay:90192,235
NSR:Quay:17133,423
NSR:Quay:95042,292
NSR:Quay:15968,195
NSR:Quay:87833,199
NSR:Quay:104447,417
NSR:Quay:100245,112
NSR:Quay:25937,341
NSR:Quay:42540,422
NSR:Quay:8166,184
14389154,1560
NSR:Quay:98828,566
NSR:Quay:103256,810
NSR:Quay:97506,809
NSR:Quay:93503,493
NSR:Quay:39986,382
NSR:Quay:21162,458
NSR:Quay:35494,198
NSR:Quay:81654,393
NSR:Quay:26971,396
NSR:Quay:80798,308
NSR:Quay:92748,1067
NSR:Quay:32379,365
NSR:Quay:22646,346
NSR:Quay:107322,706
NSR:Quay:6125,106
NSR:Quay:86935,604
NSR:Quay:86460,263
NSR:Quay:20009,357
NSR:Quay:1108,147
NSR:Quay:3977,761
NSR:Quay:38597,295
NSR:Quay:29759,308
14313520,525
NSR:Quay:21791,462
NSR:Quay:89642,233
NSR:Quay:21245,324
NSR:Quay:89789,242
NSR:Quay:65312,295
NSR:Quay:97244,195
NSR:Quay:83169,166
NSR:Quay:16180,193
NSR:Quay:96144,107
NSR:Quay:85911,166
NSR:Quay:56452,386
NSR:Quay:98517,332
NSR:Quay:81939,282
NSR:Quay:83760,524
NSR:Quay:69880,304
NSR:Quay:21483,365
NSR:Quay:52282,364
NSR:Quay:83327,168
NSR:Quay:34177,177
NSR:Quay:108070,184
NSR:Quay:60207,65
NSR:Quay:12534,302
NSR:Quay:34981,180
NSR:Quay:38317,193
NSR:Quay:61591,336
NSR:Quay:93462,252
NSR:Quay:81021,40
NSR:Quay:109415,85
NSR:Quay:44084,194
NSR:Quay:36933,167
NSR:Quay:71732,183
NSR:Quay:30908,178
NSR:Quay:71162,372
NSR:Quay:62314,56
NSR:Quay:67393,35
NSR:Quay:21872,186
NSR:Quay:66639,119
NSR:Quay:61367,42
NSR:Quay:84257,15
NSR:Quay:62518,31
NSR:Quay:4266,65
NSR:Quay:79983,41
14452935,46
9025915073553401,3
NSR:Quay:498,1
NSR:Quay:100595,2
9025915004022401,1
NSR:Quay:70271,1625
NSR:Quay:56380,11284
14011895,8305
NSR:Quay:35695,19111
NSR:Quay:11324,36950
NSR:Quay:30593,42861
NSR:Quay:9423,78084
NSR:Quay:50782,3981
NSR:Quay:5306,22414
NSR:Quay:74497,133307
NSR:Quay:40478,8684
NSR:Quay:107500,22601
NSR:Quay:11888,242549
NSR:Quay:1008,13389
NSR:Quay:18189,10766
NSR:Quay:73318,1092
NSR:Quay:49767,1458
NSR:Quay:8132,11579
NSR:Quay:7552,11317
NSR:Quay:47136,1982
NSR:Quay:30133,850
NSR:Quay:69473,22569
NSR:Quay:8709,12479
NSR:Quay:69681,4839
NSR:Quay:28827,1719
NSR:Quay:29370,382
NSR:Quay:65576,5917
NSR:Quay:6992,25269
NSR:Quay:7548,76554
NSR:Quay:95821,1992
NSR:Quay:30968,1355
NSR:Quay:4197,28412
NSR:Quay:17918,33265
NSR:Quay:47589,8129
NSR:Quay:7151,118517
NSR:Quay:66033,60912
NSR:Quay:11895,135900
NSR:Quay:12050,127874
NSR:Quay:101937,1177
NSR:Quay:86322,2292
NSR:Quay:9223,15313
NSR:Quay:54851,48935
NSR:Quay:33943,11856
NSR:Quay:104319,4070
NSR:Quay:9088,2227
NSR:Quay:39039,5923
NSR:Quay:97641,15263
NSR:Quay:11245,61724
NSR:Quay:7783,29699
NSR:Quay:5732,22556
NSR:Quay:9696,29810
NSR:Quay:39995,23098
NSR:Quay:79290,16678
NSR:Quay:30578,9501
NSR:Quay:96010,3325
NSR:Quay:48041,5714
NSR:Quay:57817,1127
NSR:Quay:54907,23642
NSR:Quay:95336,1569
NSR:Quay:94724,5729
NSR:Quay:8063,33785
NSR:Quay:10502,31916
NSR:Quay:97650,5029
NSR:Quay:6365,17334
NSR:Quay:54863,2420
NSR:Quay:97090,20617
NSR:Quay:79771,1970
NSR:Quay:75327,11894
NSR:Quay:54945,22680
NSR:Quay:51736,16143
NSR:Quay:49628,49260
NSR:Quay:53956,67882
NSR:Quay:77212,1791
NSR:Quay:48490,75197
NSR:Quay:53974,63404
NSR:Quay:53240,137426
NSR:Quay:51277,23302
NSR:Quay:96043,8804
NSR:Quay:11603,56524
NSR:Quay:47870,59805
NSR:Quay:7103,3182
NSR:Quay:58528,2223
14313607,7536
NSR:Quay:23955,6262
NSR:Quay:51872,21129
NSR:Quay:40829,1693
NSR:Quay:27160,2322
NSR:Quay:11638,21878
NSR:Quay:55061,6156
NSR:Quay:49952,4538
14124499,2140
NSR:Quay:16709,775
NSR:Quay:11834,32444
NSR:Quay:10993,30432
NSR:Quay:43136,15596
NSR:Quay:44540,14682
NSR:Quay:51758,15541
NSR:Quay:12026,28994
NSR:Quay:50523,13351
NSR:Quay:49604,2377
NSR:Quay:35734,2419
NSR:Quay:104008,5676
NSR:Quay:108027,9951
NSR:Quay:51586,28257
NSR:Quay:102196,4714
NSR:Quay:60224,660
NSR:Quay:101386,6532
NSR:Quay:36809,5773
NSR:Quay:10900,7041
NSR:Quay:73124,5315
NSR:Quay:72455,37209
NSR:Quay:76473,571
NSR:Quay:45397,36749
NSR:Quay:17571,7315
NSR:Quay:97860,743
NSR:Quay:40763,2690
NSR:Quay:35697,7747
NSR:Quay:96960,23490
NSR:Quay:75627,21491
NSR:Quay:31383,5075
NSR:Quay:47872,507
NSR:Quay:45229,39677
NSR:Quay:10919,52184
NSR:Quay:32373,9494
NSR:Quay:58023,5730
NSR:Quay:9361,22474
NSR:Quay:67897,24254
NSR:Quay:48634,19438
NSR:Quay:13277,1414
NSR:Quay:78477,1661
NSR:Quay:11070,63614
14124410,1998
NSR:Quay:90401,2482
NSR:Quay:34627,5864
NSR:Quay:48068,14215
NSR:Quay:46914,14595
NSR:Quay:29079,6187
NSR:Quay:53026,73326
NSR:Quay:4804,11979
NSR:Quay:56229,6273
NSR:Quay:49631,43972
NSR:Quay:20580,542
NSR:Quay:42425,994
NSR:Quay:33142,17086
NSR:Quay:43904,25946
NSR:Quay:31056,10345
14163394,6885
NSR:Quay:67195,1447
NSR:Quay:79193,5247
NSR:Quay:49170,16398
NSR:Quay:44969,44930
NSR:Quay:67554,4190
NSR:Quay:97622,15258
NSR:Quay:90356,4025
NSR:Quay:235,7903
NSR:Quay:14501,3290
NSR:Quay:54578,6784
NSR:Quay:49967,1118
14313537,5265
NSR:Quay:12279,23922
NSR:Quay:33788,1317
NSR:Quay:94407,935
NSR:Quay:12166,32909
NSR:Quay:47747,20934
NSR:Quay:65148,1557
NSR:Quay:79713,170
NSR:Quay:12922,9762
NSR:Quay:30054,3587
NSR:Quay:57254,613
NSR:Quay:27308,26826
NSR:Quay:1111,4990
NSR:Quay:16438,41475
NSR:Quay:31074,5485
NSR:Quay:39914,4240
NSR:Quay:84123,1118
NSR:Quay:84657,283
NSR:Quay:38480,17362
NSR:Quay:46476,13991
NSR:Quay:53546,4594
NSR:Quay:42740,4229
NSR:Quay:30736,11991
NSR:Quay:55921,5354
14322294,3708
14124425,2200
NSR:Quay:6996,1907
NSR:Quay:26320,12938
NSR:Quay:106858,763
NSR:Quay:84951,5791
NSR:Quay:73416,16221
NSR:Quay:97884,1491
NSR:Quay:92132,856
NSR:Quay:48782,13331
NSR:Quay:65997,920
NSR:Quay:95015,434
NSR:Quay:46656,14373
NSR:Quay:70792,11910
NSR:Quay:15691,6206
NSR:Quay:50808,1795
NSR:Quay:71568,18931
NSR:Quay:19814,5079
NSR:Quay:29046,992
NSR:Quay:12904,1215
NSR:Quay:52750,4327
NSR:Quay:67946,8613
NSR:Quay:3258,8293
NSR:Quay:52983,1899
NSR:Quay:70660,11517
NSR:Quay:2672,329
NSR:Quay:27351,2048
NSR:Quay:56597,2104
NSR:Quay:44342,2784
NSR:Quay:102673,20637
NSR:Quay:69757,4904
NSR:Quay:96593,23255
NSR:Quay:43685,1398
NSR:Quay:38058,5882
NSR:Quay:98399,551
NSR:Quay:9297,487
NSR:Quay:73107,4325
NSR:Quay:55733,3648
NSR:Quay:31467,6095
NSR:Quay:78395,2434
NSR:Quay:91609,2400
NSR:Quay:84772,569
NSR:Quay:39940,15602
NSR:Quay:8864,9972
NSR:Quay:78403,3770
NSR:Quay:2456,6284
NSR:Quay:27854,1235
NSR:Quay:22350,2545
NSR:Quay:24361,4091
NSR:Quay:5612,12677
NSR:Quay:48,13576
NSR:Quay:103257,623
NSR:Quay:13016,1288
NSR:Quay:99948,5003
NSR:Quay:78355,1941
NSR:Quay:51996,2143
NSR:Quay:93088,400
NSR:Quay:54029,11961
NSR:Quay:70221,5267
NSR:Quay:56977,960
NSR:Quay:55144,7055
NSR:Quay:79794,3150
NSR:Quay:635,20437
NSR:Quay:16737,4885
NSR:Quay:90948,3480
NSR:Quay:27829,6966
NSR:Quay:95428,1174
NSR:Quay:67918,4797
NSR:Quay:14489,2070
NSR:Quay:56930,3782
NSR:Quay:57710,2460
NSR:Quay:12067,7453
NSR:Quay:19338,888
NSR:Quay:97999,3674
NSR:Quay:6971,5280
NSR:Quay:27795,2616
NSR:Quay:5341,1580
NSR:Quay:1610,3307
NSR:Quay:24498,1907
NSR:Quay:56476,5400
NSR:Quay:2155,626
NSR:Quay:52863,4155
NSR:Quay:92628,383
NSR:Quay:48851,2037
NSR:Quay:74022,181
NSR:Quay:51691,1054
NSR:Quay:88615,1346
NSR:Quay:44128,1394
NSR:Quay:43108,8363
NSR:Quay:55983,2587
